year,county_5dcode,pop
1982,46121,7292
1982,46123,7035
1982,46125,9092
1982,46127,10800
1982,46129,6743
1982,46135,18830
1982,46137,2230
1982,47001,67762
1982,47003,28362
1982,47005,14985
1982,47007,9472
1982,47009,79402
1982,47011,68506
1982,47013,35344
1982,47015,10433
1982,47017,28138
1982,47019,51436
1982,47021,21796
1982,47023,12613
1982,47025,25371
1982,47027,7564
1982,47029,29116
1982,47031,39545
1982,47033,14091
1982,47035,29207
1982,47037,480693
1982,47039,10860
1982,47041,13572
1982,47043,30327
1982,47045,34381
1982,47047,24831
1982,47049,14998
1982,47051,32595
1982,47053,48808
1982,47055,24868
1982,47057,17013
1982,47059,54740
1982,47061,14005
1982,47063,51194
1982,47065,286603
1982,47067,6782
1982,47069,23388
1982,47071,22597
1982,47073,44352
1982,47075,20102
1982,47077,21493
1982,47079,28909
1982,47081,15240
1982,47083,7058
1982,47085,16246
1982,47087,9141
1982,47089,32297
1982,47091,14011
1982,47093,328679
1982,47095,8230
1982,47097,24107
1982,47099,34309
1982,47101,9917
1982,47103,26417
1982,47105,30169
1982,47107,42496
1982,47109,22712
1982,47111,15985
1982,47113,76019
1982,47115,24603
1982,47117,19690
1982,47119,51242
1982,47121,7465
1982,47123,29172
1982,47125,88273
1982,47127,4531
1982,47129,17230
1982,47131,32821
1982,47133,17384
1982,47135,6265
1982,47137,4488
1982,47139,13636
1982,47141,48879
1982,47143,24335
1982,47145,48758
1982,47147,37366
1982,47149,90074
1982,47151,19375
1982,47153,8683
1982,47155,43817
1982,47157,775510
1982,47159,14537
1982,47161,8743
1982,47163,145801
1982,47165,88669
1982,47167,33418
1982,47169,5890
1982,47171,16595
1982,47173,12139
1982,47175,4794
1982,47177,32974
1982,47179,90388
1982,47181,14129
1982,47183,32843
1982,47185,19634
1982,47187,61561
1982,47189,57051
1982,48001,41869
1982,48003,15140
1982,48005,67881
1982,48007,16107
1982,48009,7649
1982,48011,1970
1982,48013,26478
1982,48015,19409
1982,48017,8138
1982,48019,7562
1982,48021,28445
1982,48023,5229
1982,48025,27264
1982,48027,167053
1982,48029,1046453
1982,48031,4792
1982,48033,977
1982,48035,13779
1982,48037,76898
1982,48039,179587
1982,48041,112355
1982,48043,7877
1982,48045,2471
1982,48047,8631
1982,48049,34848
1982,48051,14670
1982,48053,19112
1982,48055,24537
1982,48057,21174
1982,48059,11798
1982,48061,230722
1982,48063,9794
1982,48065,7326
1982,48067,30708
1982,48069,10473
1982,48071,19679
1982,48073,38857
1982,48075,6938
1982,48077,10016
1982,48079,4888
1982,48081,3545
1982,48083,10577
1982,48085,164707
1982,48087,4590
1982,48089,19883
1982,48091,39060
1982,48093,13121
1982,48095,3096
1982,48097,28890
1982,48099,59496
1982,48101,2847
1982,48103,5117
1982,48105,5155
1982,48107,8558
1982,48109,3573
1982,48111,6583
1982,48113,1637639
1982,48115,16644
1982,48117,20566
1982,48119,4856
1982,48121,166461
1982,48123,19670
1982,48125,3319
1982,48127,11947
1982,48129,4168
1982,48131,13081
1982,48133,20842
1982,48135,135505
1982,48137,2219
1982,48139,62623
1982,48141,511892
1982,48143,23917
1982,48145,18317
1982,48147,24323
1982,48149,20964
1982,48151,5832
1982,48153,9526
1982,48155,2128
1982,48157,157329
1982,48159,7256
1982,48161,15825
1982,48163,14154
1982,48165,14012
1982,48167,208781
1982,48169,5797
1982,48171,14412
1982,48173,1299
1982,48175,5541
1982,48177,18568
1982,48179,28241
1982,48181,91861
1982,48183,109631
1982,48185,15656
1982,48187,50032
1982,48189,38016
1982,48191,5225
1982,48193,8241
1982,48195,6388
1982,48197,6470
1982,48199,42235
1982,48201,2696633
1982,48203,55529
1982,48205,3994
1982,48207,7656
1982,48209,43502
1982,48211,6425
1982,48213,46059
1982,48215,313257
1982,48217,25747
1982,48219,24679
1982,48221,19417
1982,48223,26365
1982,48225,22509
1982,48227,36537
1982,48229,3058
1982,48231,58760
1982,48233,29900
1982,48235,1552
1982,48237,7951
1982,48239,13903
1982,48241,31447
1982,48243,1652
1982,48245,256261
1982,48247,5463
1982,48249,38679
1982,48251,73411
1982,48253,17691
1982,48255,13780
1982,48257,41570
1982,48259,11389
1982,48261,512
1982,48263,1179
1982,48265,30294
1982,48267,4172
1982,48269,419
1982,48271,2410
1982,48273,34742
1982,48275,5618
1982,48277,42678
1982,48279,18664
1982,48281,12499
1982,48283,5922
1982,48285,19575
1982,48287,14044
1982,48289,10720
1982,48291,51574
1982,48293,20689
1982,48295,4464
1982,48297,9932
1982,48299,10567
1982,48301,89
1982,48303,215683
1982,48305,8245
1982,48307,8890
1982,48309,175639
1982,48311,830
1982,48313,11546
1982,48315,10826
1982,48317,5304
1982,48319,3660
1982,48321,37330
1982,48323,34027
1982,48325,23568
1982,48327,2317
1982,48329,98656
1982,48331,23251
1982,48333,4556
1982,48335,9605
1982,48337,18530
1982,48339,150025
1982,48341,17752
1982,48343,15463
1982,48345,1874
1982,48347,48976
1982,48349,37097
1982,48351,13404
1982,48353,18162
1982,48355,282417
1982,48357,11056
1982,48359,2352
1982,48361,87402
1982,48363,25605
1982,48365,22068
1982,48367,47239
1982,48369,10943
1982,48371,16948
1982,48373,26050
1982,48375,102617
1982,48377,5470
1982,48379,5245
1982,48381,78309
1982,48383,4899
1982,48385,2528
1982,48387,15802
1982,48389,17260
1982,48391,9380
1982,48393,1223
1982,48395,15451
1982,48397,16644
1982,48399,12203
1982,48401,43267
1982,48403,8954
1982,48405,8929
1982,48407,12294
1982,48409,61472
1982,48411,5847
1982,48413,3221
1982,48415,20019
1982,48417,4236
1982,48419,23266
1982,48421,3233
1982,48423,137351
1982,48425,4375
1982,48427,30441
1982,48429,10897
1982,48431,1400
1982,48433,2427
1982,48435,5880
1982,48437,9260
1982,48439,933823
1982,48441,119414
1982,48443,1565
1982,48445,15014
1982,48447,2253
1982,48449,22603
1982,48451,90883
1982,48453,449811
1982,48455,10211
1982,48457,16531
1982,48459,31209
1982,48461,5390
1982,48463,23094
1982,48465,38386
1982,48467,32776
1982,48469,74175
1982,48471,46011
1982,48473,21911
1982,48475,16211
1982,48477,24237
1982,48479,111105
1982,48481,41242
1982,48483,8000
1982,48485,125165
1982,48487,16491
1982,48489,18145
1982,48491,87163
1982,48493,17591
1982,48495,11655
1982,48497,28371
1982,48499,25608
1982,48501,8511
1982,48503,20544
1982,48505,7687
1982,48507,12197
1982,49001,4675
1982,49003,34809
1982,49005,62018
1982,49007,23709
1982,49009,855
1982,49011,158044
1982,49013,13836
1982,49015,13011
1982,49017,3894
1982,49019,8250
1982,49021,18293
1982,49023,5711
1982,49025,4253
1982,49027,10167
1982,49029,5064
1982,49031,1347
1982,49033,2404
1982,49035,657407
1982,49037,12338
1982,49039,15514
1982,49041,15478
1982,49043,11319
1982,49045,27401
1982,49047,24371
1982,49049,232687
1982,49051,9103
1982,49053,29471
1982,49055,2036
1982,49057,150857
1982,50001,29928
1982,50003,34086
1982,50005,25774
1982,50007,118430
1982,50009,6156
1982,50011,35440
1982,50013,4793
1982,50015,17042
1982,50017,23184
1982,50019,23386
1982,50021,58286
1982,50023,53086
1982,50025,37686
1982,50027,51836
1982,51001,31268
1982,51003,57805
1982,51005,18931
1982,51007,8299
1982,51009,29142
1982,51011,12031
1982,51013,157837
1982,51015,48450
1982,51017,5411
1982,51021,6519
1982,51023,23407
1982,51025,15552
1982,51027,37638
1982,51029,11634
1982,51031,45883
1982,51033,17976
1982,51035,27514
1982,51036,6659
1982,51037,12066
1982,51041,152104
1982,51043,10291
1982,51045,4004
1982,51047,23055
1982,51049,7799
1982,51051,19988
1982,51053,22097
1982,51057,8839
1982,51059,642974
1982,51061,37630
1982,51063,11678
1982,51065,10440
1982,51067,36162
1982,51069,35741
1982,51071,17604
1982,51073,21657
1982,51075,11995
1982,51077,16664
1982,51079,8204
1982,51081,9704
1982,51083,37073
1982,51085,51364
1982,51087,186285
1982,51089,57568
1982,51091,2779
1982,51093,21901
1982,51095,24629
1982,51097,5915
1982,51099,10487
1982,51101,9635
1982,51103,10227
1982,51105,26200
1982,51107,60145
1982,51109,18269
1982,51111,11987
1982,51113,10313
1982,51115,8086
1982,51117,29280
1982,51119,7831
1982,51121,65395
1982,51125,12482
1982,51127,8917
1982,51131,14146
1982,51133,9941
1982,51135,14613
1982,51137,18400
1982,51139,19668
1982,51141,17455
1982,51143,54982
1982,51145,13133
1982,51147,16709
1982,51149,25465
1982,51153,158133
1982,51155,35306
1982,51157,5950
1982,51159,6958
1982,51161,73479
1982,51163,17855
1982,51165,53044
1982,51167,31919
1982,51169,24864
1982,51171,28171
1982,51173,33206
1982,51175,17911
1982,51177,35012
1982,51179,43317
1982,51181,5975
1982,51183,10615
1982,51185,50887
1982,51187,21761
1982,51191,46168
1982,51193,14215
1982,51195,43879
1982,51197,25598
1982,51199,36029
1982,51510,105300
1982,51520,19242
1982,51530,6714
1982,51540,40275
1982,51550,118533
1982,51570,16702
1982,51580,8455
1982,51590,55829
1982,51595,5755
1982,51600,19484
1982,51610,9247
1982,51620,7636
1982,51630,17256
1982,51640,6630
1982,51650,125945
1982,51660,26042
1982,51670,23845
1982,51678,7130
1982,51680,67516
1982,51683,16999
1982,51685,6441
1982,51690,17714
1982,51700,151849
1982,51710,265323
1982,51720,4696
1982,51730,40484
1982,51735,9390
1982,51740,106053
1982,51750,13897
1982,51760,218146
1982,51770,100667
1982,51775,24035
1982,51790,24797
1982,51800,47532
1982,51810,281913
1982,51820,18452
1982,51830,10228
1982,51840,19930
1982,51917,42582
1982,53001,13239
1982,53003,16999
1982,53005,116200
1982,53007,46533
1982,53009,51219
1982,53011,199470
1982,53013,4030
1982,53015,79004
1982,53017,23092
1982,53019,5907
1982,53021,36879
1982,53023,2423
1982,53025,49762
1982,53027,65657
1982,53029,45502
1982,53031,16791
1982,53033,1311368
1982,53035,155056
1982,53037,25020
1982,53039,16439
1982,53041,57173
1982,53043,9529
1982,53045,32821
1982,53047,31975
1982,53049,17848
1982,53051,8700
1982,53053,509977
1982,53055,8279
1982,53057,66814
1982,53059,7580
1982,53061,356564
1982,53063,347442
1982,53065,29976
1982,53067,132109
1982,53069,3743
1982,53071,48751
1982,53073,109881
1982,53075,39957
1982,53077,176824
1982,54001,16734
1982,54003,48528
1982,54005,30430
1982,54007,14200
1982,54009,30486
1982,54011,105811
1982,54013,8431
1982,54015,11269
1982,54017,7566
1982,54019,57185
1982,54021,8772
1982,54023,10381
1982,54025,37198
1982,54027,15218
1982,54029,40455
1982,54031,10172
1982,54033,77432
1982,54035,26285
1982,54037,31145
1982,54039,230142
1982,54041,18887
1982,54043,23780
1982,54045,50558
1982,54047,48278
1982,54049,64963
1982,54051,40833
1982,54053,27024
1982,54055,74385
1982,54057,27648
1982,54059,37949
1982,54061,76568
1982,54063,12799
1982,54065,10990
1982,54067,28677
1982,54069,60101
1982,54071,7958
1982,54073,8087
1982,54075,9617
1982,54077,30781
1982,54079,38938
1982,54081,87161
1982,54083,29305
1982,54085,11411
1982,54087,16306
1982,54089,15810
1982,54091,16687
1982,54093,8503
1982,54095,11368
1982,54097,24286
1982,54099,46007
1982,54101,11931
1982,54103,21568
1982,54105,5071
1982,54107,92434
1982,54109,35133
1982,55001,14316
1982,55003,17363
1982,55005,39764
1982,55007,14222
1982,55009,178337
1982,55011,14355
1982,55013,12768
1982,55015,31325
1982,55017,53106
1982,55019,32959
1982,55021,43449
1982,55023,16706
1982,55025,329188
1982,55027,74911
1982,55029,25651
1982,55031,44805
1982,55033,34936
1982,55035,80634
1982,55037,4212
1982,55039,88362
1982,55041,9200
1982,55043,51662
1982,55045,30019
1982,55047,18818
1982,55049,20073
1982,55051,6684
1982,55053,17049
1982,55055,66486
1982,55057,21210
1982,55059,121384
1982,55061,19955
1982,55063,92618
1982,55065,17469
1982,55067,20146
1982,55069,26631
1982,55071,82613
1982,55073,111026
1982,55075,40194
1982,55077,11991
1982,55078,3377
1982,55079,960664
1982,55081,35637
1982,55083,28978
1982,55085,31591
1982,55087,130132
1982,55089,67128
1982,55091,7431
1982,55093,32411
1982,55095,33609
1982,55097,57957
1982,55099,15988
1982,55101,171088
1982,55103,17877
1982,55105,137891
1982,55107,15578
1982,55109,44624
1982,55111,44526
1982,55113,13685
1982,55115,36549
1982,55117,100768
1982,55119,19325
1982,55121,26230
1982,55123,25969
1982,55125,17003
1982,55127,72013
1982,55129,13404
1982,55131,84662
1982,55133,279176
1982,55135,43833
1982,55137,18440
1982,55139,131329
1982,55141,73409
1982,56001,30607
1982,56003,12792
1982,56005,31555
1982,56007,22376
1982,56009,15035
1982,56011,5619
1982,56013,38492
1982,56015,12412
1982,56017,5980
1982,56019,7127
1982,56021,71126
1982,56023,14029
1982,56025,77096
1982,56027,3111
1982,56029,23263
1982,56031,10337
1982,56033,26373
1982,56035,5142
1982,56037,45740
1982,56039,10520
1982,56041,19718
1982,56043,10139
1982,56045,7789
1983,01001,32057
1983,01003,83980
1983,01005,24796
1983,01007,16001
1983,01009,36427
1983,01011,10686
1983,01013,22386
1983,01015,121249
1983,01017,39261
1983,01019,19136
1983,01021,30735
1983,01023,16593
1983,01025,27863
1983,01027,13760
1983,01029,12725
1983,01031,40250
1983,01033,53506
1983,01035,15309
1983,01037,11257
1983,01039,36861
1983,01041,13944
1983,01043,63085
1983,01045,48730
1983,01047,53449
1983,01049,53903
1983,01051,44508
1983,01053,37406
1983,01055,102707
1983,01057,19000
1983,01059,28359
1983,01061,23697
1983,01063,11086
1983,01065,15319
1983,01067,15145
1983,01069,77125
1983,01071,50570
1983,01073,660840
1983,01075,16357
1983,01077,80547
1983,01079,30669
1983,01081,79121
1983,01083,47272
1983,01085,12718
1983,01087,25991
1983,01089,206596
1983,01091,24585
1983,01093,31115
1983,01095,67323
1983,01097,376844
1983,01099,22497
1983,01101,200463
1983,01103,91255
1983,01105,14874
1983,01107,21738
1983,01109,27846
1983,01111,19958
1983,01113,46053
1983,01115,42490
1983,01117,72848
1983,01119,16980
1983,01121,75509
1983,01123,38483
1983,01125,138088
1983,01127,67732
1983,01129,17496
1983,01131,15145
1983,01133,21796
1983,02900,488423
1983,04001,53080
1983,04003,88875
1983,04005,81112
1983,04007,38655
1983,04009,23944
1983,04011,10693
1983,04013,1663967
1983,04015,64003
1983,04017,68894
1983,04019,582174
1983,04021,97847
1983,04023,21839
1983,04025,76770
1983,04910,97059
1983,05001,23836
1983,05003,25971
1983,05005,28731
1983,05007,81852
1983,05009,26912
1983,05011,13183
1983,05013,6081
1983,05015,16965
1983,05017,17931
1983,05019,23132
1983,05021,19963
1983,05023,17754
1983,05025,7966
1983,05027,27021
1983,05029,19393
1983,05031,63030
1983,05033,37655
1983,05035,49422
1983,05037,20286
1983,05039,10518
1983,05041,19072
1983,05043,17866
1983,05045,48387
1983,05047,14996
1983,05049,10075
1983,05051,71457
1983,05053,13002
1983,05055,30876
1983,05057,23172
1983,05059,26632
1983,05061,13583
1983,05063,31660
1983,05065,10915
1983,05067,21112
1983,05069,88846
1983,05071,18001
1983,05073,10186
1983,05075,18395
1983,05077,15203
1983,05079,13135
1983,05081,13935
1983,05083,20203
1983,05085,35662
1983,05087,11530
1983,05089,11617
1983,05091,39003
1983,05093,59082
1983,05095,13415
1983,05097,7619
1983,05099,10970
1983,05101,7844
1983,05103,31295
1983,05105,7585
1983,05107,33046
1983,05109,10091
1983,05111,26043
1983,05113,17216
1983,05115,40813
1983,05117,10043
1983,05119,344935
1983,05121,16457
1983,05123,30683
1983,05125,55627
1983,05127,9652
1983,05129,8707
1983,05131,96252
1983,05133,14097
1983,05135,14655
1983,05137,9300
1983,05139,48492
1983,05141,13669
1983,05143,102043
1983,05145,51636
1983,05147,10764
1983,05149,17642
1983,06001,1160695
1983,06003,1120
1983,06005,21101
1983,06007,154259
1983,06009,23530
1983,06011,14110
1983,06013,690153
1983,06015,18703
1983,06017,93435
1983,06019,555866
1983,06021,22878
1983,06023,109635
1983,06025,96891
1983,06027,18421
1983,06029,446961
1983,06031,81134
1983,06033,41809
1983,06035,23563
1983,06037,7920953
1983,06039,71499
1983,06041,223974
1983,06043,11982
1983,06045,70697
1983,06047,147658
1983,06049,9467
1983,06051,9222
1983,06053,313705
1983,06055,101545
1983,06057,60784
1983,06059,2088884
1983,06061,128535
1983,06063,18022
1983,06065,746899
1983,06067,852630
1983,06069,27759
1983,06071,996561
1983,06073,2018133
1983,06075,704803
1983,06077,385716
1983,06079,171369
1983,06081,606458
1983,06083,322287
1983,06085,1374020
1983,06087,201924
1983,06089,122804
1983,06091,3291
1983,06093,41212
1983,06095,260392
1983,06097,321588
1983,06099,288499
1983,06101,56766
1983,06103,42264
1983,06105,12464
1983,06107,267043
1983,06109,37253
1983,06111,575587
1983,06113,119395
1983,06115,51720
1983,08003,12469
1983,08005,344925
1983,08007,4537
1983,08009,5184
1983,08011,5997
1983,08015,13025
1983,08017,2303
1983,08019,7914
1983,08021,7788
1983,08023,3220
1983,08025,3101
1983,08027,1787
1983,08029,23493
1983,08031,511008
1983,08033,1763
1983,08035,32471
1983,08037,16584
1983,08039,7721
1983,08041,343970
1983,08043,30618
1983,08045,28261
1983,08047,2853
1983,08049,8046
1983,08051,10610
1983,08053,492
1983,08055,6818
1983,08057,1754
1983,08061,1897
1983,08063,7688
1983,08065,7625
1983,08067,30121
1983,08069,161821
1983,08071,15076
1983,08073,4518
1983,08075,20030
1983,08077,96011
1983,08079,839
1983,08081,14538
1983,08083,18667
1983,08085,25927
1983,08087,23325
1983,08089,22447
1983,08091,2067
1983,08093,6290
1983,08095,4668
1983,08097,10933
1983,08099,13812
1983,08101,125739
1983,08103,7153
1983,08105,11096
1983,08107,14144
1983,08109,4210
1983,08111,960
1983,08113,3042
1983,08115,3177
1983,08117,10689
1983,08119,9576
1983,08121,5436
1983,08125,9888
1983,08911,262150
1983,08912,206441
1983,08913,403353
1983,08914,129548
1983,09001,821860
1983,09003,818509
1983,09005,160715
1983,09007,131028
1983,09009,770969
1983,09011,246802
1983,09013,118569
1983,09015,93914
1983,10001,100958
1983,10003,404699
1983,10005,99798
1983,11001,632433
1983,12001,161886
1983,12003,16326
1983,12005,106032
1983,12007,22655
1983,12009,310007
1983,12011,1095091
1983,12013,9428
1983,12015,71529
1983,12017,66846
1983,12019,76833
1983,12021,104270
1983,12023,37600
1983,12027,20526
1983,12029,8719
1983,12031,595606
1983,12033,249580
1983,12035,14066
1983,12037,8087
1983,12039,42014
1983,12041,7015
1983,12043,6349
1983,12045,10846
1983,12047,9127
1983,12049,19812
1983,12051,21256
1983,12053,60274
1983,12055,53666
1983,12057,709697
1983,12059,15253
1983,12061,70417
1983,12063,39789
1983,12065,10966
1983,12067,4259
1983,12069,117768
1983,12071,241560
1983,12073,160602
1983,12075,22081
1983,12077,4714
1983,12079,15371
1983,12081,168930
1983,12083,145078
1983,12085,75546
1983,12086,1744000
1983,12087,67935
1983,12089,35249
1983,12091,121207
1983,12093,23413
1983,12095,524200
1983,12097,65160
1983,12099,667452
1983,12101,225260
1983,12103,779156
1983,12105,346084
1983,12107,55751
1983,12109,59335
1983,12111,105866
1983,12113,62693
1983,12115,230634
1983,12117,209086
1983,12119,26579
1983,12121,24081
1983,12123,16978
1983,12125,10716
1983,12127,291285
1983,12129,11603
1983,12131,23321
1983,12133,15387
1983,13001,15787
1983,13003,6135
1983,13005,9649
1983,13007,3871
1983,13009,37244
1983,13011,9023
1983,13013,23046
1983,13015,43365
1983,13017,16383
1983,13019,13850
1983,13021,152563
1983,13023,10725
1983,13025,9223
1983,13027,15515
1983,13029,10980
1983,13031,37678
1983,13033,20507
1983,13035,14414
1983,13037,5594
1983,13039,16973
1983,13043,7637
1983,13045,61070
1983,13047,38072
1983,13049,7659
1983,13051,209382
1983,13053,20557
1983,13055,21691
1983,13057,58695
1983,13059,78924
